ts_unix_ms,ts_dt_utc,symbol,bid1_px,bid2_px,bid3_px,bid4_px,bid5_px,bid1_qty,bid2_qty,bid3_qty,bid4_qty,bid5_qty,ask1_px,ask2_px,ask3_px,ask4_px,ask5_px,ask1_qty,ask2_qty,ask3_qty,ask4_qty,ask5_qty,obi5
1771365952232,2026-02-17 22:05:52.232000,XRPUSDT,1.483,1.4829,1.4828,1.4827,1.4826,50647.5,22777.1,55699.4,68627.3,41200.6,1.4831,1.4832,1.4833,1.4834,1.4835,29868.3,16726.4,61238.6,22346.8,98826.2,0.021253180305420456
1771365953238,2026-02-17 22:05:53.238000,BTCUSDT,67598.8,67598.7,67596.9,67595.3,67595.2,1.065,0.163,5.177,0.147,0.005,67598.9,67599.0,67599.1,67599.3,67603.4,4.929,0.156,0.009,1.947,0.005,-0.03594795265750208
1771365953238,2026-02-17 22:05:53.238000,ETHUSDT,1998.0,1997.9,1997.8,1997.7,1997.6,10.224,88.513,16.248,130.559,104.429,1998.1,1998.2,1998.3,1998.4,1998.5,53.781,78.115,182.662,6.858,191.819,-0.18913402100073212
1771365953238,2026-02-17 22:05:53.238000,SOLUSDT,85.19,85.18,85.17,85.16,85.15,4785.51,3250.64,3156.17,5053.58,2629.62,85.2,85.21,85.22,85.23,85.24,233.65,3137.75,4023.11,3188.55,3027.13,0.16208141979965954
1771365953238,2026-02-17 22:05:53.238000,BNBUSDT,618.2,618.1,618.0,617.9,617.8,269.68,308.48,274.69,183.32,70.8,618.3,618.4,618.5,618.6,618.7,21.92,269.54,302.05,375.16,111.48,0.012262701635026857
1771365953238,2026-02-17 22:05:53.238000,XRPUSDT,1.483,1.4829,1.4828,1.4827,1.4826,50647.5,22777.1,55699.4,68627.3,41200.6,1.4831,1.4832,1.4833,1.4834,1.4835,29868.3,16726.4,61238.6,22346.8,98826.2,0.021253180305420456
1771365954244,2026-02-17 22:05:54.244000,BTCUSDT,67598.8,67598.7,67596.9,67595.3,67595.2,1.065,0.163,5.177,0.147,0.005,67598.9,67599.0,67599.1,67599.3,67603.4,4.929,0.156,0.009,1.947,0.005,-0.03594795265750208
1771365954244,2026-02-17 22:05:54.244000,ETHUSDT,1998.0,1997.9,1997.8,1997.7,1997.6,10.224,88.513,16.248,130.559,104.429,1998.1,1998.2,1998.3,1998.4,1998.5,53.781,78.115,182.662,6.858,191.819,-0.18913402100073212
1771365954244,2026-02-17 22:05:54.244000,SOLUSDT,85.19,85.18,85.17,85.16,85.15,4785.51,3250.64,3156.17,5053.58,2629.62,85.2,85.21,85.22,85.23,85.24,233.65,3372.46,3553.74,3188.55,3027.13,0.1705367732213369
1771365954244,2026-02-17 22:05:54.244000,BNBUSDT,618.2,618.1,618.0,617.9,617.8,269.68,308.5,274.69,183.32,70.8,618.3,618.4,618.5,618.6,618.7,21.92,269.54,302.05,375.16,111.48,0.012271733862487044
1771365954244,2026-02-17 22:05:54.244000,XRPUSDT,1.483,1.4829,1.4828,1.4827,1.4826,40532.9,35537.9,55699.4,68627.3,41200.6,1.4831,1.4832,1.4833,1.4834,1.4835,29868.3,16726.4,61238.6,22346.8,98826.2,0.026756655908869567
1771365955250,2026-02-17 22:05:55.250000,BTCUSDT,67598.8,67598.7,67598.2,67598.1,67596.6,2.9,0.163,0.147,2.218,1.947,67598.9,67601.3,67601.4,67603.2,67603.4,0.265,0.009,0.009,0.009,0.008,0.9218241042345278
1771365955250,2026-02-17 22:05:55.250000,ETHUSDT,1998.4,1998.3,1998.2,1998.1,1998.0,28.302,218.208,0.77,163.501,124.122,1998.5,1998.7,1998.8,1998.9,1999.0,7.924,39.613,9.204,71.389,132.602,0.34459394068888377
1771365955250,2026-02-17 22:05:55.250000,SOLUSDT,85.22,85.21,85.2,85.19,85.18,855.37,3674.66,3195.76,2729.65,5134.79,85.23,85.24,85.25,85.26,85.27,2616.25,3998.69,2657.96,3151.77,3940.89,-0.024262582774514468
1771365955250,2026-02-17 22:05:55.250000,BNBUSDT,618.3,618.2,618.1,618.0,617.9,323.09,328.16,300.48,129.06,44.44,618.4,618.5,618.6,618.7,618.8,22.73,264.04,385.12,79.22,319.69,0.024785635897505875
1771365955250,2026-02-17 22:05:55.250000,XRPUSDT,1.483,1.4829,1.4828,1.4827,1.4826,103709.5,22777.1,40525.5,52823.7,53318.3,1.4831,1.4833,1.4834,1.4835,1.4836,13761.8,12973.3,29084.9,2969.5,43378.5,0.4555716276766009
1771365956257,2026-02-17 22:05:56.257000,BTCUSDT,67598.8,67598.7,67598.2,67598.1,67596.6,2.898,0.163,0.147,2.218,1.947,67598.9,67600.2,67600.3,67601.3,67601.4,0.926,1.947,0.147,0.009,0.009,0.4163865142637596
1771365956257,2026-02-17 22:05:56.257000,ETHUSDT,1998.4,1998.3,1998.2,1998.1,1998.0,115.232,0.465,5.204,163.501,136.922,1998.5,1998.7,1998.8,1998.9,1999.0,71.74,51.862,141.103,41.894,132.602,-0.02077452717817619
1771365956257,2026-02-17 22:05:56.257000,SOLUSDT,85.22,85.21,85.2,85.19,85.18,2120.53,3674.66,3195.76,2809.65,5139.14,85.23,85.24,85.25,85.26,85.27,2616.25,4009.89,2657.96,3151.77,3940.89,0.016897933456395575
1771365956257,2026-02-17 22:05:56.257000,BNBUSDT,618.3,618.2,618.1,618.0,617.9,323.08,328.16,300.48,129.06,44.44,618.4,618.5,618.6,618.7,618.8,22.73,264.04,385.12,79.22,319.69,0.024781195071083065
1771365956257,2026-02-17 22:05:56.257000,XRPUSDT,1.4833,1.4832,1.4831,1.483,1.4829,56452.5,22888.3,31097.9,106362.7,35719.0,1.4834,1.4835,1.4836,1.4837,1.4838,10977.5,15216.3,15998.2,25746.6,55514.5,0.3432882902651384
1771365957262,2026-02-17 22:05:57.262000,BTCUSDT,67598.8,67598.7,67598.2,67598.1,67596.7,2.898,0.163,0.147,2.218,0.262,67598.9,67599.7,67600.2,67600.3,67601.3,0.926,1.479,1.947,0.156,0.009,0.11474767270945616
1771365957262,2026-02-17 22:05:57.262000,ETHUSDT,1998.4,1998.3,1998.2,1998.1,1998.0,114.862,1.398,5.204,163.871,136.922,1998.5,1998.7,1998.8,1998.9,1999.0,80.496,51.862,141.103,41.894,132.602,-0.02953296545447447
1771365957262,2026-02-17 22:05:57.262000,SOLUSDT,85.22,85.21,85.2,85.19,85.18,2120.53,3674.66,3195.76,2809.65,5183.46,85.23,85.24,85.25,85.26,85.27,2903.96,3540.63,2657.96,3151.77,5098.93,-0.010751861459153286
1771365957262,2026-02-17 22:05:57.262000,BNBUSDT,618.3,618.2,618.1,618.0,617.9,323.08,328.16,300.48,129.06,44.44,618.4,618.5,618.6,618.7,618.8,22.73,264.04,385.12,79.22,319.69,0.024781195071083065
1771365957262,2026-02-17 22:05:57.262000,XRPUSDT,1.4833,1.4832,1.4831,1.483,1.4829,56452.5,22888.3,31097.9,106362.7,35719.0,1.4834,1.4835,1.4836,1.4837,1.4838,10977.5,15216.3,15998.2,25746.6,55514.5,0.3432882902651384
1771365958273,2026-02-17 22:05:58.273000,BTCUSDT,67598.8,67598.2,67596.7,67596.6,67596.2,0.381,0.147,0.262,1.947,1.479,67598.9,67599.4,67599.5,67599.6,67599.7,1.325,2.065,2.13,0.095,1.488,-0.25505786730276525
1771365958273,2026-02-17 22:05:58.273000,ETHUSDT,1998.2,1998.1,1998.0,1997.9,1997.8,6.026,26.825,18.879,74.027,86.884,1998.3,1998.4,1998.5,1998.6,1998.7,169.116,99.275,16.14,138.37,164.717,-0.4685695506079907
1771365958273,2026-02-17 22:05:58.273000,SOLUSDT,85.21,85.2,85.19,85.18,85.17,3043.51,2982.37,2816.04,3435.71,4741.15,85.22,85.23,85.24,85.25,85.26,991.8,4602.28,3004.49,3262.02,3122.02,0.06362754867835423
1771365958273,2026-02-17 22:05:58.273000,BNBUSDT,618.3,618.2,618.1,618.0,617.9,342.48,333.02,300.48,104.79,44.44,618.4,618.5,618.6,618.7,618.8,83.09,252.18,364.65,79.22,317.21,0.012990871279641391
1771365958273,2026-02-17 22:05:58.273000,XRPUSDT,1.4831,1.483,1.4829,1.4828,1.4827,15927.0,85254.4,47617.2,57969.9,65181.3,1.4832,1.4833,1.4834,1.4835,1.4836,33403.7,15216.2,7715.7,16759.4,53495.7,0.36472855330888576
1771365959283,2026-02-17 22:05:59.283000,BTCUSDT,67598.8,67598.2,67596.7,67596.6,67596.2,0.381,0.147,0.262,1.947,1.479,67598.9,67599.3,67599.4,67599.5,67599.6,1.325,0.009,2.065,2.13,0.095,-0.1430894308943089
1771365959283,2026-02-17 22:05:59.283000,ETHUSDT,1998.2,1998.1,1998.0,1997.9,1997.8,6.026,27.741,42.9,167.047,191.159,1998.3,1998.4,1998.5,1998.6,1998.7,167.991,99.275,48.882,138.37,164.917,-0.17505510723621567
1771365959283,2026-02-17 22:05:59.283000,SOLUSDT,85.21,85.2,85.19,85.18,85.17,3015.02,4190.7,2816.04,3422.92,4741.15,85.22,85.23,85.24,85.25,85.26,991.8,4602.28,3004.49,3262.02,3122.02,0.09657433391501069
1771365959283,2026-02-17 22:05:59.283000,BNBUSDT,618.3,618.2,618.1,618.0,617.9,347.34,328.16,300.48,104.79,44.44,618.4,618.5,618.6,618.7,618.8,83.09,252.18,364.65,79.22,317.21,0.012990871279641391
1771365959283,2026-02-17 22:05:59.283000,XRPUSDT,1.4831,1.483,1.4829,1.4828,1.4827,15927.0,85254.4,47935.6,57969.9,65181.3,1.4832,1.4833,1.4834,1.4835,1.4836,33403.7,15216.2,7715.7,16759.4,53495.7,0.3652356760749227
1771365960293,2026-02-17 22:06:00.293000,BTCUSDT,67598.8,67598.3,67598.2,67597.3,67596.8,1.862,0.009,0.147,0.009,0.03,67598.9,67599.3,67599.4,67599.5,67599.7,1.325,0.009,2.074,2.13,1.479,-0.5466167070751599
1771365960293,2026-02-17 22:06:00.293000,ETHUSDT,1998.2,1998.1,1998.0,1997.9,1997.8,51.167,37.535,3.899,167.047,205.04,1998.3,1998.4,1998.5,1998.6,1998.7,6.461,87.57,48.882,145.23,51.219,0.1558684161432747
1771365960293,2026-02-17 22:06:00.293000,SOLUSDT,85.21,85.2,85.19,85.18,85.17,2722.78,4175.19,3395.06,3730.79,4162.13,85.22,85.23,85.24,85.25,85.26,971.78,4602.2,3004.49,3262.02,3122.02,0.09724252650047696
1771365960293,2026-02-17 22:06:00.293000,BNBUSDT,618.3,618.2,618.1,618.0,617.9,310.95,352.42,300.48,104.79,44.44,618.4,618.5,618.6,618.7,618.8,83.09,252.18,364.65,281.37,317.21,-0.07688735186060584
1771365960293,2026-02-17 22:06:00.293000,XRPUSDT,1.4832,1.4831,1.483,1.4829,1.4828,57137.2,37948.0,98040.7,22777.1,42796.0,1.4833,1.4834,1.4835,1.4836,1.4837,832.4,32211.4,16759.4,56523.7,37883.5,0.2841547007838487
1771365961303,2026-02-17 22:06:01.303000,BTCUSDT,67598.8,67598.7,67598.3,67598.2,67597.3,1.862,0.154,0.009,0.147,0.009,67598.9,67599.3,67599.4,67599.5,67599.7,1.325,0.009,2.074,2.13,1.479,-0.5257664709719505
1771365961303,2026-02-17 22:06:01.303000,ETHUSDT,1998.2,1998.1,1998.0,1997.9,1997.8,51.367,37.535,4.488,167.047,204.47,1998.3,1998.4,1998.5,1998.6,1998.7,6.061,87.57,49.082,145.23,51.019,0.15667353760376385
1771365961303,2026-02-17 22:06:01.303000,SOLUSDT,85.21,85.2,85.19,85.18,85.17,3426.47,4175.19,3672.1,3730.79,3885.03,85.22,85.23,85.24,85.25,85.26,971.78,4520.84,3004.49,3262.02,3122.02,0.11869539094949967
1771365961303,2026-02-17 22:06:01.303000,BNBUSDT,618.3,618.2,618.1,618.0,617.9,335.21,328.16,300.48,104.79,44.44,618.4,618.5,618.6,618.7,618.8,83.09,252.18,364.65,281.37,317.21,-0.07688735186060584
1771365961303,2026-02-17 22:06:01.303000,XRPUSDT,1.4832,1.4831,1.483,1.4829,1.4828,57137.2,37948.0,98040.7,22777.1,42796.0,1.4833,1.4834,1.4835,1.4836,1.4837,832.4,32211.4,16759.4,56523.7,37883.5,0.2841547007838487
1771365962314,2026-02-17 22:06:02.314000,BTCUSDT,67598.8,67598.3,67598.2,67597.3,67596.7,1.882,0.009,0.147,0.009,0.262,67598.9,67599.3,67599.4,67599.5,67599.7,1.325,0.009,4.021,2.13,1.479,-0.5903486205978888
1771365962314,2026-02-17 22:06:02.314000,ETHUSDT,1998.2,1998.1,1998.0,1997.9,1997.8,51.367,37.535,4.488,167.047,204.47,1998.3,1998.4,1998.5,1998.6,1998.7,6.061,92.453,49.082,145.23,46.134,0.15667641537717059
1771365962314,2026-02-17 22:06:02.314000,SOLUSDT,85.21,85.2,85.19,85.18,85.17,3661.17,3940.55,3672.1,3730.79,3885.03,85.22,85.23,85.24,85.25,85.26,971.78,4520.84,3004.49,3262.02,3122.02,0.1186969567487168
1771365962314,2026-02-17 22:06:02.314000,BNBUSDT,618.3,618.2,618.1,618.0,617.9,335.21,328.16,300.48,104.79,44.44,618.4,618.5,618.6,618.7,618.8,83.09,252.18,364.65,281.37,317.21,-0.07688735186060584
1771365962314,2026-02-17 22:06:02.314000,XRPUSDT,1.4832,1.4831,1.483,1.4829,1.4828,57137.2,37948.0,98040.7,22777.1,42796.0,1.4833,1.4834,1.4835,1.4836,1.4837,832.4,32211.4,31926.2,41357.9,37883.5,0.28415151358713997
1771365963323,2026-02-17 22:06:03.323000,BTCUSDT,67598.8,67598.3,67598.2,67597.3,67596.7,1.881,0.009,0.147,0.009,0.262,67598.9,67599.3,67599.4,67599.5,67599.7,1.325,0.009,4.021,2.13,1.479,-0.5904897090134847
1771365963323,2026-02-17 22:06:03.323000,ETHUSDT,1998.2,1998.1,1998.0,1997.9,1997.8,51.367,37.535,4.488,167.047,204.47,1998.3,1998.4,1998.5,1998.6,1998.7,6.061,92.453,49.082,145.23,46.134,0.15667641537717059
1771365963323,2026-02-17 22:06:03.323000,SOLUSDT,85.21,85.2,85.19,85.18,85.17,3661.17,3940.55,3672.1,3730.79,3885.03,85.22,85.23,85.24,85.25,85.26,971.78,4520.84,3004.49,3262.02,3122.02,0.1186969567487168
1771365963323,2026-02-17 22:06:03.323000,BNBUSDT,618.3,618.2,618.1,618.0,617.9,335.21,328.16,300.48,104.79,44.44,618.4,618.5,618.6,618.7,618.8,83.09,252.18,364.65,281.37,317.21,-0.07688735186060584
1771365963323,2026-02-17 22:06:03.323000,XRPUSDT,1.4832,1.4831,1.483,1.4829,1.4828,57137.2,37948.0,98040.7,22777.1,42796.0,1.4833,1.4834,1.4835,1.4836,1.4837,10944.9,22099.5,31926.2,41357.9,37883.5,0.28414960127670874
1771365964331,2026-02-17 22:06:04.331000,BTCUSDT,67598.8,67598.3,67598.2,67597.3,67596.7,1.881,0.009,0.147,0.009,0.262,67598.9,67599.3,67599.4,67599.5,67599.7,1.325,0.009,4.021,2.13,1.479,-0.5904897090134847
1771365964331,2026-02-17 22:06:04.331000,ETHUSDT,1998.2,1998.1,1998.0,1997.9,1997.8,51.367,37.535,4.488,167.047,204.47,1998.3,1998.4,1998.5,1998.6,1998.7,6.061,92.453,49.082,145.23,46.134,0.15667641537717059
1771365964331,2026-02-17 22:06:04.331000,SOLUSDT,85.21,85.2,85.19,85.18,85.17,3426.54,4175.17,3672.1,3326.89,3885.03,85.22,85.23,85.24,85.25,85.26,971.78,4520.84,3004.49,3262.02,3122.02,0.10802867993651183
1771365964331,2026-02-17 22:06:04.331000,BNBUSDT,618.3,618.2,618.1,618.0,617.9,335.21,328.16,300.48,104.79,54.14,618.4,618.5,618.6,618.7,618.8,83.09,252.18,364.65,281.37,317.21,-0.07257318443137505
1771365964331,2026-02-17 22:06:04.331000,XRPUSDT,1.4832,1.4831,1.483,1.4829,1.4828,57137.2,37948.0,98040.7,22777.1,42796.0,1.4833,1.4834,1.4835,1.4836,1.4837,10944.9,22099.5,31926.2,41357.9,37883.5,0.28414960127670874
1771365965340,2026-02-17 22:06:05.340000,BTCUSDT,67598.8,67598.3,67598.2,67597.3,67596.7,1.882,0.009,0.147,0.009,0.262,67598.9,67599.3,67599.4,67599.7,67600.3,1.325,0.009,4.021,1.479,0.147,-0.5029063509149624
1771365965340,2026-02-17 22:06:05.340000,ETHUSDT,1998.2,1998.1,1998.0,1997.9,1997.8,51.367,37.535,4.488,167.047,204.47,1998.3,1998.4,1998.5,1998.6,1998.7,6.061,92.453,49.082,145.23,46.134,0.15667641537717059
1771365965340,2026-02-17 22:06:05.340000,SOLUSDT,85.21,85.2,85.19,85.18,85.17,3426.54,4175.17,3672.1,3326.89,3885.03,85.22,85.23,85.24,85.25,85.26,299.27,3178.63,3833.02,3274.91,3151.76,0.1473510488677144
1771365965340,2026-02-17 22:06:05.340000,BNBUSDT,618.3,618.2,618.1,618.0,617.9,335.21,328.16,300.48,104.79,54.14,618.4,618.5,618.6,618.7,618.8,83.09,252.18,364.65,281.37,317.21,-0.07257318443137505
1771365965340,2026-02-17 22:06:05.340000,XRPUSDT,1.4832,1.4831,1.483,1.4829,1.4828,57137.2,37948.0,98040.7,22777.1,42796.0,1.4833,1.4834,1.4835,1.4836,1.4837,832.4,22099.5,29467.9,56523.7,37883.5,0.27593179878966034
1771365966348,2026-02-17 22:06:06.348000,BTCUSDT,67598.8,67598.3,67598.2,67597.4,67596.7,1.891,0.009,0.147,0.028,0.262,67598.9,67599.3,67599.4,67599.7,67600.3,1.017,0.009,4.021,1.479,0.147,-0.4812430632630411
1771365966348,2026-02-17 22:06:06.348000,ETHUSDT,1998.2,1998.1,1998.0,1997.9,1997.8,91.807,135.563,108.174,167.047,199.466,1998.3,1998.5,1998.6,1998.7,1998.8,4.817,45.514,170.247,83.741,154.019,0.21003106700735524
1771365966348,2026-02-17 22:06:06.348000,SOLUSDT,85.21,85.2,85.19,85.18,85.17,3661.16,3940.55,4034.72,3326.89,3885.03,85.22,85.23,85.24,85.25,85.26,299.27,2447.56,4067.64,3274.91,3151.76,0.17473665053573614
1771365966348,2026-02-17 22:06:06.348000,BNBUSDT,618.3,618.2,618.1,618.0,617.9,335.21,328.16,300.48,104.79,54.14,618.4,618.5,618.6,618.7,618.8,58.84,276.43,364.65,281.37,317.21,-0.07257318443137505
1771365966348,2026-02-17 22:06:06.348000,XRPUSDT,1.4832,1.4831,1.483,1.4829,1.4828,57137.2,37948.0,98040.7,22777.1,42796.0,1.4833,1.4834,1.4835,1.4836,1.4837,39.6,22099.5,26870.6,56523.7,38743.5,0.2839427866529984
1771365967354,2026-02-17 22:06:07.354000,BTCUSDT,67598.8,67598.3,67598.2,67597.1,67596.7,1.89,0.009,0.147,0.028,0.262,67598.9,67599.3,67599.4,67599.7,67600.3,1.017,0.009,4.021,1.479,0.147,-0.48140748140748135
1771365967354,2026-02-17 22:06:07.354000,ETHUSDT,1998.2,1998.1,1998.0,1997.9,1997.8,53.794,173.626,108.174,167.047,199.466,1998.3,1998.5,1998.6,1998.7,1998.8,3.629,73.433,145.23,83.741,154.413,0.20787095298020825
1771365967354,2026-02-17 22:06:07.354000,SOLUSDT,85.21,85.2,85.19,85.18,85.17,3663.97,3984.87,5192.76,3324.08,2684.67,85.22,85.23,85.24,85.25,85.26,237.11,2496.44,4053.62,3217.1,3154.57,0.17780862308605744
1771365967354,2026-02-17 22:06:07.354000,BNBUSDT,618.3,618.2,618.1,618.0,617.9,335.21,328.16,300.48,104.79,54.14,618.4,618.5,618.6,618.7,618.8,58.84,276.43,364.65,281.37,317.21,-0.07257318443137505
1771365967354,2026-02-17 22:06:07.354000,XRPUSDT,1.4832,1.4831,1.483,1.4829,1.4828,72307.1,22777.1,98040.7,22777.1,42796.0,1.4833,1.4834,1.4835,1.4836,1.4837,39.6,15249.4,16759.4,53662.1,53908.2,0.298956332988298
1771365968361,2026-02-17 22:06:08.361000,BTCUSDT,67598.8,67598.3,67598.2,67597.5,67596.7,1.89,0.009,0.147,0.029,0.262,67598.9,67599.3,67599.4,67599.7,67600.3,1.017,0.009,4.021,1.479,0.147,-0.4812430632630411
1771365968361,2026-02-17 22:06:08.361000,ETHUSDT,1998.2,1998.1,1998.0,1997.9,1997.8,53.794,173.626,4.099,167.047,199.466,1998.3,1998.4,1998.5,1998.6,1998.7,4.9,25.02,85.943,145.23,46.217,0.32111842817410446
1771365968361,2026-02-17 22:06:08.361000,SOLUSDT,85.21,85.2,85.19,85.18,85.17,3708.29,5115.14,4838.84,3324.08,2684.67,85.22,85.23,85.24,85.25,85.26,237.11,2496.44,4053.62,3092.1,3143.01,0.20336705074128328
1771365968361,2026-02-17 22:06:08.361000,BNBUSDT,618.3,618.2,618.1,618.0,617.9,335.21,328.16,300.48,104.79,54.14,618.4,618.5,618.6,618.7,618.8,58.84,276.43,364.65,281.37,317.21,-0.07257318443137505
1771365968361,2026-02-17 22:06:08.361000,XRPUSDT,1.4832,1.4831,1.483,1.4829,1.4828,72307.1,22777.1,98040.7,22777.1,42796.0,1.4833,1.4834,1.4835,1.4836,1.4837,39.6,15249.4,16759.4,51527.4,53908.2,0.3059553437561526
1771365969371,2026-02-17 22:06:09.371000,BTCUSDT,67598.8,67598.3,67598.2,67597.5,67596.7,1.89,0.009,0.147,0.029,0.262,67598.9,67599.3,67599.4,67599.7,67600.3,1.067,0.009,4.021,1.479,0.147,-0.48410596026490077
1771365969371,2026-02-17 22:06:09.371000,ETHUSDT,1998.2,1998.1,1998.0,1997.9,1997.8,91.327,136.091,4.099,167.047,199.466,1998.3,1998.4,1998.5,1998.6,1998.7,5.593,25.02,85.943,145.774,45.673,0.3201064420390869
1771365969371,2026-02-17 22:06:09.371000,SOLUSDT,85.21,85.2,85.19,85.18,85.17,3708.29,3940.53,4838.84,3324.08,2708.13,85.22,85.23,85.24,85.25,85.26,237.11,2496.44,4053.62,3092.08,3143.01,0.1742941900245798
1771365969371,2026-02-17 22:06:09.371000,BNBUSDT,618.3,618.2,618.1,618.0,617.9,335.21,328.16,300.48,104.79,54.14,618.4,618.5,618.6,618.7,618.8,58.84,276.43,364.65,281.37,317.21,-0.07257318443137505
1771365969371,2026-02-17 22:06:09.371000,XRPUSDT,1.4833,1.4832,1.4831,1.483,1.4829,31135.4,55695.4,35561.6,85504.3,44179.5,1.4834,1.4835,1.4836,1.4837,1.4838,904.3,25327.4,41357.9,40938.9,55568.4,0.2114007368568512
1771365970382,2026-02-17 22:06:10.382000,BTCUSDT,67598.8,67598.3,67598.2,67597.5,67596.7,1.882,0.009,0.147,0.029,0.262,67598.9,67599.3,67599.4,67599.7,67600.3,1.067,0.009,4.021,1.479,0.147,-0.48541758727353074
1771365970382,2026-02-17 22:06:10.382000,ETHUSDT,1998.2,1998.1,1998.0,1997.9,1997.8,50.768,39.12,4.099,172.051,199.466,1998.3,1998.4,1998.5,1998.6,1998.7,5.593,25.02,86.474,145.774,66.081,0.17189588719686424
1771365970382,2026-02-17 22:06:10.382000,SOLUSDT,85.21,85.2,85.19,85.18,85.17,3708.29,3940.53,4838.84,3324.08,2708.13,85.22,85.23,85.24,85.25,85.26,237.11,2496.44,4053.62,3092.08,3143.01,0.1742941900245798
1771365970382,2026-02-17 22:06:10.382000,BNBUSDT,618.3,618.2,618.1,618.0,617.9,335.21,328.16,300.48,104.79,54.14,618.4,618.5,618.6,618.7,618.8,58.84,276.43,364.65,281.37,317.21,-0.07257318443137505
1771365970382,2026-02-17 22:06:10.382000,XRPUSDT,1.4832,1.4831,1.483,1.4829,1.4828,57231.9,50732.5,85025.3,44179.5,42546.1,1.4833,1.4834,1.4835,1.4836,1.4837,38.7,10977.5,15216.2,56523.7,25774.2,0.4409193562013324
1771365971393,2026-02-17 22:06:11.393000,BTCUSDT,67598.8,67598.7,67598.3,67598.2,67597.7,1.938,0.154,0.009,0.156,0.029,67598.9,67599.3,67599.4,67599.7,67600.3,1.067,0.009,4.021,1.479,0.147,-0.49250749250749243
1771365971393,2026-02-17 22:06:11.393000,ETHUSDT,1998.2,1998.1,1998.0,1997.9,1997.8,50.768,39.12,4.099,172.051,199.466,1998.3,1998.4,1998.5,1998.6,1998.7,5.593,25.02,86.474,145.774,66.081,0.17189588719686424
1771365971393,2026-02-17 22:06:11.393000,SOLUSDT,85.21,85.2,85.19,85.18,85.17,3709.18,4326.14,4758.84,3324.08,2708.13,85.22,85.23,85.24,85.25,85.26,3.46,1324.66,3928.77,3443.98,3143.01,0.22766328934390812
1771365971393,2026-02-17 22:06:11.393000,BNBUSDT,618.3,618.2,618.1,618.0,617.9,335.21,328.16,300.48,104.79,54.14,618.4,618.5,618.6,618.7,618.8,58.84,276.43,364.65,281.37,317.21,-0.07257318443137505
1771365971393,2026-02-17 22:06:11.393000,XRPUSDT,1.4832,1.4831,1.483,1.4829,1.4828,57231.9,50732.5,85025.3,44179.5,42546.1,1.4833,1.4834,1.4835,1.4836,1.4837,38.7,10977.5,15216.2,56523.7,25774.2,0.4409193562013324
1771365972403,2026-02-17 22:06:12.403000,BTCUSDT,67598.8,67598.7,67598.2,67596.7,67596.6,1.976,0.163,0.147,0.262,1.947,67598.9,67599.3,67599.4,67600.3,67603.3,0.981,0.009,1.956,0.147,0.148,0.1620992761116856
1771365972403,2026-02-17 22:06:12.403000,ETHUSDT,1998.2,1998.1,1998.0,1997.9,1997.8,53.752,38.063,4.099,172.051,199.466,1998.3,1998.5,1998.6,1998.7,1998.8,3.629,73.964,145.774,103.605,133.982,0.0069766314621627
1771365972403,2026-02-17 22:06:12.403000,SOLUSDT,85.21,85.2,85.19,85.18,85.17,4682.68,3432.45,4758.84,3324.08,2708.13,85.22,85.23,85.24,85.25,85.26,3.46,39.7,2328.43,4155.11,3155.9,0.32262936718530844
1771365972403,2026-02-17 22:06:12.403000,BNBUSDT,618.3,618.2,618.1,618.0,617.9,347.33,328.16,299.64,104.79,54.14,618.4,618.5,618.6,618.7,618.8,26.5,268.34,388.89,281.37,317.21,-0.06135235911718809
1771365972403,2026-02-17 22:06:12.403000,XRPUSDT,1.4832,1.4831,1.483,1.4829,1.4828,72401.8,35561.6,85025.3,44179.5,42546.1,1.4833,1.4834,1.4835,1.4836,1.4837,38.7,865.6,15216.2,53640.6,40938.9,0.4329101162534261
1771365973414,2026-02-17 22:06:13.414000,BTCUSDT,67598.8,67598.7,67598.2,67596.7,67596.6,2.637,0.163,0.147,0.262,1.947,67598.9,67599.3,67599.4,67600.3,67603.3,0.981,0.009,1.956,0.147,0.148,0.22805763963320239
1771365973414,2026-02-17 22:06:13.414000,ETHUSDT,1998.2,1998.1,1998.0,1997.9,1997.8,53.752,38.063,4.099,172.051,199.466,1998.3,1998.5,1998.6,1998.7,1998.8,3.546,73.964,145.774,103.605,133.982,0.007066665804878157
1771365973414,2026-02-17 22:06:13.414000,SOLUSDT,85.21,85.2,85.19,85.18,85.17,4682.68,3432.45,4763.19,3514.19,2708.13,85.22,85.23,85.24,85.25,85.26,3.46,39.7,2133.73,4349.81,3155.9,0.327205693313192
1771365973414,2026-02-17 22:06:13.414000,BNBUSDT,618.3,618.2,618.1,618.0,617.9,347.33,329.21,299.64,104.79,54.14,618.4,618.5,618.6,618.7,618.8,26.5,252.18,405.05,281.37,317.21,-0.06089136351978548
1771365973414,2026-02-17 22:06:13.414000,XRPUSDT,1.4834,1.4833,1.4832,1.4831,1.483,41197.9,89895.4,40525.5,35561.6,40775.4,1.4835,1.4836,1.4837,1.4838,1.4839,14416.0,832.4,30066.9,71592.1,67215.4,0.14773469456714589
1771365974425,2026-02-17 22:06:14.425000,BTCUSDT,67598.8,67598.7,67598.5,67598.2,67596.7,2.608,0.163,0.029,0.147,0.262,67598.9,67599.3,67599.4,67600.3,67602.7,0.981,0.009,1.956,0.147,0.031,0.013421759039949467
